modality	encoder_name	dataset	training_strategy	macro_f1	lower_ci	upper_ci	shots	training_time	training_params
image	google/siglip-so400m-patch14-384	eurosat	logistic_regression	95.47403222167542	95.01799389305401	95.96910754485387	all	32.34658598899841	11530
image	google/siglip-so400m-patch14-384	hate	lt	66.03483143616573	62.86210655780952	68.7995373217622	all	5.011146783828735	2304
image	google/siglip-so400m-patch14-384	hate	lora	71.39258429926238	68.60423382459531	74.17302099025913	all	35161.32617545128	997634
image	google/siglip-so400m-patch14-384	hate	logistic_regression	64.40036803892508	63.89714841336761	64.68197839157203	all	0.05676698684692383	1153
image	google/siglip-so400m-patch14-384	propaganda	lt	50.331356209735965	45.68522119899748	54.04821764169466	all	7.176869869232178	3456
image	google/siglip-so400m-patch14-384	propaganda	lora	58.88860012251944	53.75716031528756	63.69792966830629	all	15475.499126911163	998787
image	google/siglip-so400m-patch14-384	propaganda	logistic_regression	49.01177551609601	48.52730542215974	49.45226854007607	all	0.7038838863372803	3459
image	most_frequent	deepfake		33.42661691542288	33.42661691542288	33.42661691542288	all	0.0	0
image	most_frequent	eurosat		2.0	2.0	2.0	all	0.0	0
image	most_frequent	hate		33.77483443708609	33.77483443708609	33.77483443708609	all	0.0	0
image	most_frequent	propaganda		27.266081871345033	27.266081871345033	27.266081871345033	all	0.0	0
image	openai/clip-vit-base-patch32	deepfake	zs	42.63276278574752	40.651187256829935	44.43097338564658	0	0.0	0
image	openai/clip-vit-base-patch32	eurosat	zs	37.06091702109755	35.585221501575234	38.66337072124981	0	0.0	0
image	openai/clip-vit-base-patch32	hate	zs	49.67640277027277	46.901343519494205	52.69907002798075	0	0.0	0
image	openai/clip-vit-base-patch32	propaganda	zs	12.853258807098388	11.035236461028106	14.579686672883104	0	0.0	0
image	openai/clip-vit-base-patch32	deepfake	lt	94.53335576757515	93.54860934816526	95.42231458292976	512	5.223109483718872	1024
image	openai/clip-vit-base-patch32	deepfake	lora	99.39279385293494	99.01914772595839	99.67304740888927	512	781.5664212703705	296450
image	openai/clip-vit-base-patch32	deepfake	logistic_regression	85.37250210455943	83.46901191710778	86.49894667812032	512	1.461268424987793	513
image	openai/clip-vit-base-patch32	eurosat	lt	94.3650871730336	93.47814507075213	95.19641831125664	512	6.3704917430877686	5120
image	openai/clip-vit-base-patch32	eurosat	lora	96.3062118025901	95.6511060792226	97.06133227770762	512	4104.80949306488	302602
image	openai/clip-vit-base-patch32	eurosat	logistic_regression	83.52507947931103	78.17934297495498	88.59194517431206	512	1.4080369472503662	5130
image	openai/clip-vit-base-patch32	hate	lt	53.27528262450836	49.9218661851371	56.62952711978786	512	9.797291040420532	1024
image	openai/clip-vit-base-patch32	hate	lora	51.79305820038085	48.89027837942786	54.59338869302272	512	799.0385196208954	296450
image	openai/clip-vit-base-patch32	hate	logistic_regression	55.70716573329637	52.4164829447186	57.39306950347013	512	0.23758482933044434	513
image	openai/clip-vit-base-patch32	propaganda	lt	41.77644318391651	38.21157816845241	44.9836554086638	512	3.8518738746643066	1536
image	openai/clip-vit-base-patch32	propaganda	lora	49.69034490673179	46.03216743973433	53.36103302479722	512	1203.3320474624634	297219
image	openai/clip-vit-base-patch32	propaganda	logistic_regression	39.89703684709042	30.167684190558575	44.98278469336153	512	0.05555915832519531	1539
image	openai/clip-vit-base-patch32	deepfake	lt	85.56703842301599	84.04792875046795	86.9682447862131	64	5.847032785415649	1024
image	openai/clip-vit-base-patch32	deepfake	lora	53.54876590097524	51.33149719318138	55.66424392681597	64	100.28890943527222	296450
image	openai/clip-vit-base-patch32	deepfake	logistic_regression	71.27256818240998	62.35713549176274	80.08788129360482	64	0.01781010627746582	513
image	openai/clip-vit-base-patch32	eurosat	lt	90.56494577547618	89.43227925523244	91.76392283196206	64	5.729901313781738	5120
image	openai/clip-vit-base-patch32	eurosat	lora	84.62788668411953	83.30551154282736	85.94075218465869	64	501.34991359710693	302602
image	openai/clip-vit-base-patch32	eurosat	logistic_regression	71.97200279262861	60.902781121582464	78.68988207408323	64	0.04619145393371582	5130
image	openai/clip-vit-base-patch32	hate	lt	56.22067990489044	53.40131809318643	59.17248018110294	64	9.967153310775757	1024
image	openai/clip-vit-base-patch32	hate	lora	50.090166325034204	47.0155816389109	52.92428592655196	64	100.57164406776428	296450
image	openai/clip-vit-base-patch32	hate	logistic_regression	39.76526824617295	26.446166150280504	48.83044733923395	64	0.015314340591430664	513
image	openai/clip-vit-base-patch32	propaganda	lt	43.338005264907494	40.58868173787408	46.37328801743203	64	3.9064056873321533	1536
image	openai/clip-vit-base-patch32	propaganda	lora	30.378029603147272	27.962880715667442	32.77055773471224	64	149.44977045059204	297219
image	openai/clip-vit-base-patch32	propaganda	logistic_regression	32.228057989099455	19.986726208869566	37.97990699918386	64	0.02366042137145996	1539
image	openai/clip-vit-base-patch32	deepfake	lt	60.80729268687046	58.57443185249522	62.485065496116455	8	7.613300800323486	1024
image	openai/clip-vit-base-patch32	deepfake	lora	34.23616613271786	33.60552150683926	35.041223653456335	8	13.105167388916016	296450
image	openai/clip-vit-base-patch32	deepfake	logistic_regression	51.6680361708172	35.076412078465566	60.74599164222023	8	0.017595767974853516	513
image	openai/clip-vit-base-patch32	eurosat	lt	79.22495379541215	77.66569897764035	80.54569413619312	8	5.001697778701782	5120
image	openai/clip-vit-base-patch32	eurosat	lora	25.750893467866863	24.394409238089114	26.880271198862598	8	63.58812165260315	302602
image	openai/clip-vit-base-patch32	eurosat	logistic_regression	47.14358710700503	31.267271040456485	59.20629731211504	8	0.024793624877929688	5130
image	openai/clip-vit-base-patch32	hate	lt	49.73313738862048	46.84968393846851	52.74478760985439	8	10.659430980682373	1024
image	openai/clip-vit-base-patch32	hate	lora	48.86804252657912	46.109502481311665	51.83596017117601	8	13.339546918869019	296450
image	openai/clip-vit-base-patch32	hate	logistic_regression	36.49859352134111	20.59873435033854	46.98228195701928	8	0.013761758804321289	513
image	openai/clip-vit-base-patch32	propaganda	lt	36.93434786764326	34.52742108979466	39.36166124785271	8	4.064476013183594	1536
image	openai/clip-vit-base-patch32	propaganda	lora	29.492182452513244	27.973996369604322	31.153039425523993	8	19.067237377166748	297219
image	openai/clip-vit-base-patch32	propaganda	logistic_regression	23.902521729157165	3.9219123287181192	35.36770953448213	8	0.021494388580322266	1539
image	openai/clip-vit-base-patch32	deepfake	lt	96.91732229870294	96.26328515741896	97.61793050341124	all	4.796891212463379	1024
image	openai/clip-vit-base-patch32	deepfake	lora	99.34609296326742	98.97243435497116	99.67304284388806	all	6588.787846326828	296450
image	openai/clip-vit-base-patch32	deepfake	logistic_regression	93.45496692327984	92.97000395552608	93.78721131852339	all	0.8554472923278809	513
image	openai/clip-vit-base-patch32	eurosat	lt	95.76953252787067	95.05282260116513	96.52044472060871	all	4.744866371154785	5120
image	openai/clip-vit-base-patch32	eurosat	lora	97.8043523405235	97.21405268351222	98.33859585705828	all	15171.41880941391	302602
image	openai/clip-vit-base-patch32	eurosat	logistic_regression	90.09305450001044	87.39646334951092	92.03028253765709	all	7.383368015289307	5130
image	openai/clip-vit-base-patch32	hate	lt	54.50964968108131	51.473192355057606	57.23391275300591	all	6.042979717254639	1024
image	openai/clip-vit-base-patch32	hate	lora	53.8598047914818	50.85249003881721	57.0404389209103	all	7025.263243436813	296450
image	openai/clip-vit-base-patch32	hate	logistic_regression	53.18414384671024	52.65972761661484	53.52119276655044	all	0.08833122253417969	513
image	openai/clip-vit-base-patch32	propaganda	lt	48.804131234037776	44.34250176569464	53.202897658811246	all	9.921020269393921	1536
image	openai/clip-vit-base-patch32	propaganda	lora	52.3579013116802	46.52003039449486	56.69580242530717	all	2985.120938062668	297219
image	openai/clip-vit-base-patch32	propaganda	logistic_regression	47.163823939779434	46.66921511482718	47.57057539133787	all	0.07398390769958496	1539
image	openai/clip-vit-large-patch14	deepfake	zs	29.10272220699735	27.17246086274731	30.790892279566428	0	0.0	0
image	openai/clip-vit-large-patch14	eurosat	zs	56.04803816303037	54.67932425015778	57.33811413828823	0	0.0	0
image	openai/clip-vit-large-patch14	hate	zs	43.09349322673773	40.1939688812912	45.79145332771607	0	0.0	0
image	openai/clip-vit-large-patch14	propaganda	zs	24.936502809777792	22.81807890882388	27.29445894472804	0	0.0	0
image	openai/clip-vit-large-patch14	deepfake	lt	95.3685197263839	94.47523859670594	96.28383687753485	512	4.70838475227356	1536
image	openai/clip-vit-large-patch14	deepfake	lora	99.57962247834027	99.29933166516889	99.81316811379205	512	1178.3744304180145	788482
image	openai/clip-vit-large-patch14	deepfake	logistic_regression	88.6257860573183	83.4784016293005	91.55933274834791	512	0.721165657043457	769
image	openai/clip-vit-large-patch14	eurosat	lt	96.4524717233603	95.72787555515212	97.16726605378992	512	3.256007671356201	7680
image	openai/clip-vit-large-patch14	eurosat	lora	97.30523075303003	96.73943737730055	97.89212328094398	512	5977.172461986542	796682
image	openai/clip-vit-large-patch14	eurosat	logistic_regression	89.152123350105	83.0123917230481	92.61133055105806	512	1.140915870666504	7690
image	openai/clip-vit-large-patch14	hate	lt	60.45155315261195	57.26781918358594	63.464889759058465	512	3.355428457260132	1536
image	openai/clip-vit-large-patch14	hate	lora	59.521633883197865	56.32054350340928	62.56805808177661	512	1171.595984697342	788482
image	openai/clip-vit-large-patch14	hate	logistic_regression	56.84695969806579	48.797390709067145	61.406725181464495	512	0.6560676097869873	769
image	openai/clip-vit-large-patch14	propaganda	lt	45.93978766174967	42.10701289468428	49.52532891179292	512	3.325122833251953	2304
image	openai/clip-vit-large-patch14	propaganda	lora	49.06039758288102	45.243779251525204	52.71326679896248	512	1758.4729328155518	789507
image	openai/clip-vit-large-patch14	propaganda	logistic_regression	43.5398582546122	35.68438069549588	50.214840462744945	512	0.06206154823303223	2307
image	openai/clip-vit-large-patch14	deepfake	lt	93.35760254769944	92.32357480379957	94.4122340170948	64	5.313957214355469	1536
image	openai/clip-vit-large-patch14	deepfake	lora	96.870006661603	96.12186664586227	97.57109306647095	64	146.89276909828186	788482
image	openai/clip-vit-large-patch14	deepfake	logistic_regression	81.32430620797348	70.53087788672482	89.02148582518885	64	0.02426910400390625	769
image	openai/clip-vit-large-patch14	eurosat	lt	94.12261324137316	93.23896710417105	95.03211659580008	64	3.910754442214966	7680
image	openai/clip-vit-large-patch14	eurosat	lora	94.88849558221108	94.08734561109745	95.63514089581302	64	743.9950060844421	796682
image	openai/clip-vit-large-patch14	eurosat	logistic_regression	79.40875160166986	66.2799607610279	89.10477734759267	64	0.06337332725524902	7690
image	openai/clip-vit-large-patch14	hate	lt	58.78004954397929	55.72513882771093	61.7978644333977	64	4.201478719711304	1536
image	openai/clip-vit-large-patch14	hate	lora	50.34257591353577	46.904986596449106	52.80206617329285	64	146.59624195098877	788482
image	openai/clip-vit-large-patch14	hate	logistic_regression	53.4827062792085	44.945321020516396	57.517452780906844	64	0.020490407943725586	769
image	openai/clip-vit-large-patch14	propaganda	lt	46.17698931424422	42.95808296366367	49.04432193708436	64	4.6264753341674805	2304
image	openai/clip-vit-large-patch14	propaganda	lora	40.369945607137254	37.32090655034478	43.141588829211386	64	218.6610553264618	789507
image	openai/clip-vit-large-patch14	propaganda	logistic_regression	35.06123338528877	26.090134530528747	41.69838074972775	64	0.027509450912475586	2307
image	openai/clip-vit-large-patch14	deepfake	lt	76.73487634226188	74.76982012230728	78.57242939210153	8	5.027425289154053	1536
image	openai/clip-vit-large-patch14	deepfake	lora	48.9222783712751	46.67487258657083	51.05514173770125	8	18.85126805305481	788482
image	openai/clip-vit-large-patch14	deepfake	logistic_regression	72.02906859167526	57.435684088357334	81.27928072370005	8	0.01611924171447754	769
image	openai/clip-vit-large-patch14	eurosat	lt	84.19827722070028	82.90581220856382	85.49926499085919	8	3.627389669418335	7680
image	openai/clip-vit-large-patch14	eurosat	lora	28.040970902057182	26.84487798170031	29.180204693320867	8	93.77789950370789	796682
image	openai/clip-vit-large-patch14	eurosat	logistic_regression	69.06251775856421	57.22958318479282	82.01903708361726	8	0.03558087348937988	7690
image	openai/clip-vit-large-patch14	hate	lt	50.68098182783869	47.61573970743967	53.74101672919952	8	4.143366098403931	1536
image	openai/clip-vit-large-patch14	hate	lora	52.61668142199834	49.36734169268456	55.817232220863154	8	18.901226043701172	788482
image	openai/clip-vit-large-patch14	hate	logistic_regression	35.47676761850341	17.068407609107684	47.36977806850019	8	0.01686859130859375	769
image	openai/clip-vit-large-patch14	propaganda	lt	44.5355845284109	41.25792239581905	47.762075987505135	8	4.986096620559692	2304
image	openai/clip-vit-large-patch14	propaganda	lora	20.009328638921488	17.812762675593678	21.872783572830567	8	28.728790760040283	789507
image	openai/clip-vit-large-patch14	propaganda	logistic_regression	25.971655146583817	10.545560027553918	35.921831026423135	8	0.01933908462524414	2307
image	openai/clip-vit-large-patch14	deepfake	lt	97.38344026886648	96.72885144586128	98.01570555044225	all	4.036971092224121	1536
image	openai/clip-vit-large-patch14	deepfake	lora	99.53292028448013	99.25264349869515	99.7664624349209	all	9798.429357290268	788482
image	openai/clip-vit-large-patch14	deepfake	logistic_regression	94.6278722716428	94.00742002584926	95.15701240790068	all	0.36872005462646484	769
image	openai/clip-vit-large-patch14	eurosat	lt	96.6671684074599	95.96855638802579	97.44360616001491	all	3.946460008621216	7680
image	openai/clip-vit-large-patch14	eurosat	lora	98.259714274812	97.76081156481699	98.70874560264527	all	22038.20383787155	796682
image	openai/clip-vit-large-patch14	eurosat	logistic_regression	94.14114467065649	92.33272018463063	95.47617808298821	all	0.7192306518554688	7690
image	openai/clip-vit-large-patch14	hate	lt	61.93780262566765	59.144694455162316	64.54392586964623	all	4.925750017166138	1536
image	openai/clip-vit-large-patch14	hate	lora	61.08379537608537	58.22733519639418	64.27799995440755	all	9787.787660360336	788482
image	openai/clip-vit-large-patch14	hate	logistic_regression	60.67354721441141	60.25624571719703	60.98102132369632	all	1.3366062641143799	769
image	openai/clip-vit-large-patch14	propaganda	lt	53.171489125887575	48.38122776934537	57.42082118283436	all	3.631685256958008	2304
image	openai/clip-vit-large-patch14	propaganda	lora	52.64922790836047	47.62050739826276	57.39262591734801	all	4482.979339838028	789507
image	openai/clip-vit-large-patch14	propaganda	logistic_regression	49.559291792388564	49.07250873031559	50.04654350822314	all	0.1446211338043213	2307
image	stratified	deepfake		49.54570448534995	47.52838847353403	51.74501443484648	all	0.0	0
image	stratified	eurosat		10.571573868318014	9.43900692682004	11.682286859843991	all	0.0	0
image	stratified	hate		48.42154917629715	45.42803006842126	51.62266892385534	all	0.0	0
image	stratified	propaganda		32.38764324898122	30.199737143260343	35.10452264343276	all	0.0	0
text	Qwen/Qwen3-Embedding-0.6B	domain	zs	81.29851191705629	80.73470099109518	81.81745131813662	0	0.0	0
text	Qwen/Qwen3-Embedding-0.6B	emotion	zs	44.75906963463376	42.97167645647961	46.98051710000468	0	0.0	0
text	Qwen/Qwen3-Embedding-0.6B	hate	zs	54.897421031614336	53.77187860282003	55.92307064639647	0	0.0	0
text	Qwen/Qwen3-Embedding-0.6B	intent	zs	25.37009071429537	24.55956109626741	26.211027428521326	0	0.0	0
text	Qwen/Qwen3-Embedding-0.6B	rte3	zs	28.609941482657668	27.43184980727528	29.802764120605076	0	0.0	0
text	Qwen/Qwen3-Embedding-0.6B	sentiment	zs	57.0525900168568	55.579619365728114	58.60713049247214	0	0.0	0
text	Qwen/Qwen3-Embedding-0.6B	tweet-topic	zs	51.70740024828216	49.06126727404595	54.76820615036898	0	0.0	0
text	Qwen/Qwen3-Embedding-0.6B	domain	lt	94.63439242759748	94.311666439988	94.94088860222328	512	16.421324253082275	11264
text	Qwen/Qwen3-Embedding-0.6B	domain	lora	96.17402158914665	95.90683185420602	96.46447373048025	512	968.3427987098694	1158144
text	Qwen/Qwen3-Embedding-0.6B	domain	logistic_regression	90.5624280182917	85.26997277643318	94.69385424551554	512	6.638976335525513	11275
text	Qwen/Qwen3-Embedding-0.6B	emotion	lt	54.148535504705585	51.74795346292368	56.50853611311886	512	345.13329911231995	6144
text	Qwen/Qwen3-Embedding-0.6B	emotion	lora	84.42896250954642	82.6088460720373	86.33751166105472	512	535.1174705028534	1153024
text	Qwen/Qwen3-Embedding-0.6B	emotion	logistic_regression	55.95499272525404	51.11837708136962	59.56377723277525	512	0.20379114151000977	6150
text	Qwen/Qwen3-Embedding-0.6B	hate	lt	77.99810774254368	77.09494970052575	78.91448591132816	512	16.886070251464844	2048
text	Qwen/Qwen3-Embedding-0.6B	hate	lora	85.079255392186	84.30827844895207	85.89541388046484	512	124.58302879333496	1148928
text	Qwen/Qwen3-Embedding-0.6B	hate	logistic_regression	70.87564227225256	64.27960806400468	74.90087390394828	512	0.028054237365722656	1025
text	Qwen/Qwen3-Embedding-0.6B	intent	lt	63.66434539402357	62.72871236223181	65.9684261286578	512	98.08880615234375	115712
text	Qwen/Qwen3-Embedding-0.6B	intent	lora	75.98493620276291	75.21196724579868	78.74663439402913	512	9462.866033315659	1262592
text	Qwen/Qwen3-Embedding-0.6B	intent	logistic_regression	56.777277884957854	50.453689271759714	60.49185132153298	512	16.66431427001953	115825
text	Qwen/Qwen3-Embedding-0.6B	rte3	lt	45.19386243458413	43.30996758673819	46.797662190844484	512	284.8137421607971	3072
text	Qwen/Qwen3-Embedding-0.6B	rte3	lora	57.35986115939853	55.42067459719744	59.67814420335039	512	689.8743395805359	1149952
text	Qwen/Qwen3-Embedding-0.6B	rte3	logistic_regression	40.47944241844483	34.59588922849043	44.342272179324624	512	0.07671952247619629	3075
text	Qwen/Qwen3-Embedding-0.6B	sentiment	lt	61.43988940045407	59.84298517476648	63.04684389822947	512	162.11628484725952	3072
text	Qwen/Qwen3-Embedding-0.6B	sentiment	lora	72.23331368860299	70.7406186278009	73.61926914729892	512	232.13702178001404	1149952
text	Qwen/Qwen3-Embedding-0.6B	sentiment	logistic_regression	64.1468124905838	57.248994246710396	69.53715285974542	512	0.05619335174560547	3075
text	Qwen/Qwen3-Embedding-0.6B	tweet-topic	lt	71.63562275168273	68.04669353297743	74.8710726003529	512	52.61658501625061	6144
text	Qwen/Qwen3-Embedding-0.6B	tweet-topic	lora	69.2191241124965	65.63784291703325	72.7386858177887	512	906.4970464706421	1153024
text	Qwen/Qwen3-Embedding-0.6B	tweet-topic	logistic_regression	67.59156746140982	64.13574574616943	70.01845635005222	512	0.1600189208984375	6150
text	Qwen/Qwen3-Embedding-0.6B	domain	lt	91.78474378641408	91.37990768286856	92.14187432898251	64	6.935665607452393	11264
text	Qwen/Qwen3-Embedding-0.6B	domain	lora	88.4627569449936	87.99107453006107	88.8909914988815	64	125.52013421058655	1158144
text	Qwen/Qwen3-Embedding-0.6B	domain	logistic_regression	82.90006134528403	70.7332299186969	92.36067286928804	64	4.291318416595459	11275
text	Qwen/Qwen3-Embedding-0.6B	emotion	lt	53.905705450119115	51.741340617176114	56.10749165575437	64	314.5108015537262	6144
text	Qwen/Qwen3-Embedding-0.6B	emotion	lora	32.809843334375806	31.006990541958203	34.78013628688411	64	69.27181100845337	1153024
text	Qwen/Qwen3-Embedding-0.6B	emotion	logistic_regression	45.649083608764	37.387061217778374	52.746050192285246	64	0.04714035987854004	6150
text	Qwen/Qwen3-Embedding-0.6B	hate	lt	69.88386257169138	68.94985054704472	70.7764168439551	64	75.05175876617432	2048
text	Qwen/Qwen3-Embedding-0.6B	hate	lora	55.258233503680785	54.281790603596626	56.339247353877795	64	16.80246901512146	1148928
text	Qwen/Qwen3-Embedding-0.6B	hate	logistic_regression	55.16319613224856	45.67796555710778	61.02828705619216	64	0.020681142807006836	1025
text	Qwen/Qwen3-Embedding-0.6B	intent	lt	55.32570914493662	54.401516555888186	57.17452614707673	64	15.568607091903687	115712
text	Qwen/Qwen3-Embedding-0.6B	intent	lora	59.688116656919085	58.9042975158909	61.527487755828695	64	1186.4902136325836	1262592
text	Qwen/Qwen3-Embedding-0.6B	intent	logistic_regression	42.35168487890825	32.79972190666913	48.966803005970064	64	3.978024959564209	115825
text	Qwen/Qwen3-Embedding-0.6B	rte3	lt	39.46568873090801	37.976170031260494	41.11548714888072	64	182.14114022254944	3072
text	Qwen/Qwen3-Embedding-0.6B	rte3	lora	47.810908465169696	46.340900293203326	49.60668646317969	64	85.51291823387146	1149952
text	Qwen/Qwen3-Embedding-0.6B	rte3	logistic_regression	30.46706238777579	20.071665493415555	40.9737142874819	64	0.033211708068847656	3075
text	Qwen/Qwen3-Embedding-0.6B	sentiment	lt	62.79873563700309	61.181373247471214	64.46743028330799	64	173.09326267242432	3072
text	Qwen/Qwen3-Embedding-0.6B	sentiment	lora	41.772029663465474	40.13289570309247	43.332454055197154	64	27.65676236152649	1149952
text	Qwen/Qwen3-Embedding-0.6B	sentiment	logistic_regression	52.864506861248174	42.3543144214533	62.23496698793031	64	0.03110980987548828	3075
text	Qwen/Qwen3-Embedding-0.6B	tweet-topic	lt	68.198145516305	65.35711083349433	71.1101259420839	64	49.036704301834106	6144
text	Qwen/Qwen3-Embedding-0.6B	tweet-topic	lora	39.52273201004124	37.23348825936689	41.74285827953666	64	115.55569958686829	1153024
text	Qwen/Qwen3-Embedding-0.6B	tweet-topic	logistic_regression	59.211098145499086	49.666984263554404	65.47040347775507	64	0.046549081802368164	6150
text	Qwen/Qwen3-Embedding-0.6B	domain	lt	86.40367767101161	85.94543681727885	86.88214977168371	8	7.488865613937378	11264
text	Qwen/Qwen3-Embedding-0.6B	domain	lora	20.888690603762132	20.365304880563915	21.421017232602505	8	16.303752422332764	1158144
text	Qwen/Qwen3-Embedding-0.6B	domain	logistic_regression	67.30120258963213	52.24217027014976	78.48525570982545	8	1.6953859329223633	11275
text	Qwen/Qwen3-Embedding-0.6B	emotion	lt	50.42490301105249	48.296588076554755	52.49688558131207	8	317.58724308013916	6144
text	Qwen/Qwen3-Embedding-0.6B	emotion	lora	12.191762526468036	10.898152657516755	13.601255062659845	8	8.055298089981079	1153024
text	Qwen/Qwen3-Embedding-0.6B	emotion	logistic_regression	23.640652115013772	11.91378237494471	36.22059076014334	8	0.02022385597229004	6150
text	Qwen/Qwen3-Embedding-0.6B	hate	lt	57.75027538956472	56.70113450094518	58.88873557878155	8	95.2518379688263	2048
text	Qwen/Qwen3-Embedding-0.6B	hate	lora	46.59795055331632	45.57855605583755	47.64652744686742	8	2.5125327110290527	1148928
text	Qwen/Qwen3-Embedding-0.6B	hate	logistic_regression	39.029990818482595	24.118075731109727	48.09516020509062	8	0.01680278778076172	1025
text	Qwen/Qwen3-Embedding-0.6B	intent	lt	41.72996066092475	40.96661130991847	42.66326318724562	8	18.1985867023468	115712
text	Qwen/Qwen3-Embedding-0.6B	intent	lora	13.947759726835033	13.42697345418058	14.493317146153508	8	149.01982474327087	1262592
text	Qwen/Qwen3-Embedding-0.6B	intent	logistic_regression	22.123016564273517	6.912931849182261	29.030330557005346	8	2.09865140914917	115825
text	Qwen/Qwen3-Embedding-0.6B	rte3	lt	38.79329376882887	37.087159833506384	40.377099461846285	8	193.3911828994751	3072
text	Qwen/Qwen3-Embedding-0.6B	rte3	lora	28.740265216897047	27.37860676132991	30.273314448619605	8	11.743186473846436	1149952
text	Qwen/Qwen3-Embedding-0.6B	rte3	logistic_regression	17.857457725555253	6.595186381237328	25.19337824724481	8	0.020459651947021484	3075
text	Qwen/Qwen3-Embedding-0.6B	sentiment	lt	59.476542825450395	57.7967570879251	60.995091071932016	8	5.8418848514556885	3072
text	Qwen/Qwen3-Embedding-0.6B	sentiment	lora	34.252856484782974	32.727704612900624	35.82339185117458	8	4.602811098098755	1149952
text	Qwen/Qwen3-Embedding-0.6B	sentiment	logistic_regression	36.788950235820884	22.046550122984996	47.46585433881044	8	0.021097421646118164	3075
text	Qwen/Qwen3-Embedding-0.6B	tweet-topic	lt	62.43046097713801	59.904732123342264	65.1996138543436	8	74.12379622459412	6144
text	Qwen/Qwen3-Embedding-0.6B	tweet-topic	lora	13.10832848377629	11.577164924944027	14.654623857881024	8	14.35193133354187	1153024
text	Qwen/Qwen3-Embedding-0.6B	tweet-topic	logistic_regression	36.476896022674396	18.396097601625495	49.148660737794735	8	0.02679753303527832	6150
text	Qwen/Qwen3-Embedding-0.6B	domain	lt	96.23570389498383	95.94538944368549	96.52916375918072	all	51.501909255981445	11264
text	Qwen/Qwen3-Embedding-0.6B	domain	lora	98.12837341335214	97.91294574677408	98.30577410702107	all	12959.519594430923	1158144
text	Qwen/Qwen3-Embedding-0.6B	domain	logistic_regression	94.00720830750755	91.26188912238925	95.4230719679393	all	14.440152406692505	11275
text	Qwen/Qwen3-Embedding-0.6B	emotion	lt	68.12449623281219	65.53216629454552	70.68908105687494	all	189.25228714942932	6144
text	Qwen/Qwen3-Embedding-0.6B	emotion	lora	89.6369784505898	87.62854844562884	91.49129262007133	all	2779.2822601795197	1153024
text	Qwen/Qwen3-Embedding-0.6B	emotion	logistic_regression	63.65803860993625	63.06643629754374	64.09601611200925	all	1.2262859344482422	6150
text	Qwen/Qwen3-Embedding-0.6B	hate	lt	89.50141556898545	88.75942381848022	90.2555496335445	all	33.19850945472717	2048
text	Qwen/Qwen3-Embedding-0.6B	hate	lora	99.33875099780177	99.13910098883635	99.52308964963514	all	3859.7940607070923	1148928
text	Qwen/Qwen3-Embedding-0.6B	hate	logistic_regression	84.95109778336695	83.53272861830823	85.93650057032184	all	0.6049468517303467	1025
text	Qwen/Qwen3-Embedding-0.6B	intent	lt	65.44008956482504	64.62140240250496	68.17779071984629	all	240.39426708221436	115712
text	Qwen/Qwen3-Embedding-0.6B	intent	lora	77.75847093018162	76.71554196346334	79.9781551224964	all	12955.043485164642	1262592
text	Qwen/Qwen3-Embedding-0.6B	intent	logistic_regression	59.30314472793425	58.66624098197518	59.68155354571866	all	30.81952691078186	115825
text	Qwen/Qwen3-Embedding-0.6B	rte3	lt	45.444591152513	43.70849973101307	47.44982920933398	all	16.188507556915283	3072
text	Qwen/Qwen3-Embedding-0.6B	rte3	lora	58.29745834724144	56.266337117557754	60.43694472760108	all	1449.9772126674652	1149952
text	Qwen/Qwen3-Embedding-0.6B	rte3	logistic_regression	43.00792874262249	42.43248779917596	43.4647229238563	all	0.13001394271850586	3075
text	Qwen/Qwen3-Embedding-0.6B	sentiment	lt	71.28927967262811	69.82175082657389	72.65177564681173	all	31.90835738182068	3072
text	Qwen/Qwen3-Embedding-0.6B	sentiment	lora	77.10502307221489	75.6982455746598	78.43198895161659	all	3921.5770647525787	1149952
text	Qwen/Qwen3-Embedding-0.6B	sentiment	logistic_regression	72.62538391429057	72.154742323099	72.90512121900862	all	1.788940191268921	3075
text	Qwen/Qwen3-Embedding-0.6B	tweet-topic	lt	71.34627962542824	68.30297846614874	74.47683608644742	all	35.502745389938354	6144
text	Qwen/Qwen3-Embedding-0.6B	tweet-topic	lora	71.09952623740939	67.72726284225313	74.70041695674404	all	459.1477928161621	1153024
text	Qwen/Qwen3-Embedding-0.6B	tweet-topic	logistic_regression	65.51690339052723	65.04713237861884	65.81784720932458	all	0.07724499702453613	6150
text	jev	domain	zs	93.65286207760242	93.33311511917404	93.97960017945503	0	0.0	0
text	jev	emotion	zs	51.5363354895419	48.874084821922295	54.38982165264339	0	0.0	0
text	jev	hate	zs	89.37688920060485	88.64033223265754	90.03500892483852	0	0.0	0
text	jev	intent	zs	66.2429029608344	65.25482036047333	67.24062840201577	0	0.0	0
text	jev	rte3	zs	80.27199031862085	78.34911247480292	82.08046793820868	0	0.0	0
text	jev	sentiment	zs	64.36682631615919	62.94543669864805	65.91598088480933	0	0.0	0
text	jev	tweet-topic	zs	70.12088108396284	67.77706077885797	72.50275373558253	0	0.0	0
text	microsoft/harrier-oss-v1-0.6b	domain	zs	79.5848303800647	79.02802537425912	80.11299392631756	0	0.0	0
text	microsoft/harrier-oss-v1-0.6b	emotion	zs	52.415710905092425	50.71422452198205	54.43775327684176	0	0.0	0
